Unnamed: 0,label,text,label_num
2197,ham,subject hpl nom december see attached file hplnl xls hplnl xls,0
1056,ham,subject panenergy marketing march production daren deal location centana days gas part exchange agreement need spot deal placed different deal ticket exchange deal break spot deal separately thanks fixing price etxg gas system march katherine daren j farmer ect pm katherine herrera corp enron enron cc subject panenergy marketing march production changed pricing deal east texas point katherine herrera enron pm daren j farmer hou ect ect cc sherlyn schumack hou ect ect lisa csikos hou ect ect rita wynne hou ect ect subject panenergy marketing march production daren chance change pricing system duke called several times want get march deals finalized sure tell thanks forwarded katherine herrera corp enron pm katherine herrera daren j farmer hou ect ect cc subject panenergy marketing march production deal per conversation yesterday afternoon pls separate centena term deal spot deal sitara march production also need price east texas redelivery changed sitara hs index hs index per contract price redelivery point thanks katherine,0
1481,ham,subject revised availabilities september co owner volumes revisions sept beverly forwarded beverly beaty hou ect pm enron capital trade resources corp steve holmes pm cc subject revised availabilities september co owner volumes attached shows revised availabilities co owner volumes september revisions highlighted let know questions may steve enronavailso revol xls co owners volumes enron xls,0
2549,ham,subject gas flow show nom teco tap actual teco tap forwarded melissa jones texas utilities kponton duke energy com david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu cc subject gas flow nom pm started rate shut actual flow mcf mmbtu,0
2069,ham,subject enron avails spreadsheet december normally get steve holmes forwarded beverly beaty hou ect pm enron capital trade resources corp victor haley pm cc subject enron avails spreadsheet december normally get steve holmes enron avails spreadsheet december normally get steve holmes handing please feel free call questions enronavailsl pools xls,0
1845,ham,subject lunch treebeard hooked name time place meet tell ami good luck would thunk ou would back quickly contend k state conference championship survive see big lighten want chuckle daughter big nu fan gone couple baylor games says quite lincoln expectations high let know lunch ken,0
4868,spam,subject fresh old faces private unique studio try let us live beauty reality darlin professional pictures send featuring beautiful sensual provide tempting pre teen girls ever cut exclamation points exclamation point like laughing joke pinksome virgin innocent young find god yesterday sure moved golden collection really extreme try collections since happiness harvest quiet eye hold head high stick chest make gets dark sometimes morning comes keep hope alive,1
755,ham,subject sarco lateral crow connor meters daren chance look aimee forwarded aimee lannou hou ect pm aimee lannou pm daren j farmer hou ect ect cc fred boas hou ect ect subject sarco lateral crow connor meters daren set new deals meter meter crow connor counterparty duke energy trading month contract deal june ena july hpl aug hpl sept hpl meter sarco lateral deal ever set meter duke energy trading flow may july nov please let know set new deals meters thanks aimee forwarded aimee lannou hou ect pm fred boas pm aimee lannou hou ect ect cc robert e lloyd hou ect ect howard b camp hou ect ect subject sarco lateral crow connor meters aimee crow connor meter gas allocated strangers gas april may duke calling settlements asking money need set accounting arrangements meter months please provide correct transportation contract valid deal transaction addition sarco lateral meter gas allocated strangers gas may july duke calling settlements asking money need set accounting arrangements meter months please provide correct transportation contract valid deal transaction would like get done asap since customer calling settlements start close next week thanks fred,0
495,ham,subject meter dec daren set delivery deal meter jan dec checked oss operational contract took swing case meter flows less nom third party contracts supposed stay whole days flow enough cover noms western problem jan please let know brenda herod would like resolved today would aimee forwarded aimee lannou hou ect pm aimee lannou pm stacey neuweiler hou ect ect cc thu nguyen hou ect ect subject meter dec stacy please set new deal meter dec problem meter third party transports stay whole hpl takes swing several days meter flow enough third parties receive gas need delivery set rd parties stay whole questions please let know thanks aimee forwarded aimee lannou hou ect pm thu nguyen pm aimee lannou hou ect ect cc george grant hou ect ect subject meter dec aimee still problem meter understand conversation week two ago hpl needs take swing keep contracts whole case excess flow hpl r contract takes swing case short hpl contract take swing please let know work need get back settlement today thanks thu,0
4483,spam,subject code g hi sent email days ago want confirm everything please read info let know questions accepting mortgage application poor cred ok could get loa n month payment appr oval process take minute please visit link fill short form http ratelower com partid rbues sincerely manager emil gage first capital lenders lenders courtesy options ratelower com st html,1
888,ham,subject mary poorman interview schedule please advised interview mary poorman held today room schedule follows pat clynes lauri allen gary hanks daren farmer,0
35,ham,subject meter one resolved still needs done robert volume management need involved november robert take care dec need input let know thanks ken kimberly vaughn pm kenneth seaman hou ect ect cc subject meter vacation week sent note wondering anyone helped resolve need help forwarded kimberly vaughn hou ect pm kenneth seaman pm kimberly vaughn hou ect ect cc subject meter think know asking sure mean kimberly vaughn pm kenneth seaman hou ect ect cc subject meter ken anyone need anthing forwarded kimberly vaughn hou ect pm kenneth seaman pm howard b camp hou ect ect kimberly vaughn hou ect ect robert e lloyd hou ect ect cc subject meter november volume applied deal fact volume please effect change asap insure december set deal terminated end october thanks ken,0
4025,spam,subject affordable pharmaceuticals valium xanax etc delivered overnight prozac vlagra phentermlne soma amblen vallum clalis xanax get medicatlons online shlpped overnight front door prescrlption prescrlptlonneeded fully confldential embarrassment waiting rooms shlpped overnlght dlscreet packaging click information wish email elimination chuckwalla carouse salle moreland embezzle excision lessor changeable fluorine diphtheria mesmeric explanation eunice egret deoxyribonucleic drapery blackboard astrophysical conner size aquinas cramp midge glassy ashley learn scottish isentropic agreed jackknife mirth demurrer matthews restroom accord transmute praise alterate ingrown rag shulman chronograph emerson empire depressant autumn dilogarithm exponential aida glassware neff paratroop embellish kiddie antoine curt hepatica modesty walton homotopy illimitable anaheim antioch cathy guise palazzo chattel retrieve callus disastrous godparent circumscribe lakeside bailiff crosswise dickcissel acrylate black elena silica latvia gonzales walton crucify spatula bistable garcia incommutable invaluablebialystok intermittent vitamin discriminatory rill voiceband porous faith protest sean boulevard christopher chancery utility allele catapult chungking cindy basin emerge jumble quetzal euterpe smutty got carlin autocorrelate bladder strife buckskin affirmative deficit lab athenian apotheosis washbowl bog moat complaisant shoofly appertain osier babysit orthorhombic benevolent yellow intemperance simulcast impractical dobbs walpole gutenberg cellophane chandler embouchure hypertensive cyclades guildhall swiss ncr permissive honolulu bisect inquire clitoris chiropractor foulmouth loy,1
3368,ham,subject fw cornhusker lone star payments looked service records oct april paid txu transport another draft status two amounts total sure items draft status antoinette beale handles transport payments think today know trouble volumes coming left message call gets back finalize payments may estimates total system let know need information megan x daren j farmer enron enronxgate megan parker corp enron enron cc subject fw cornhusker lone star payments megan able get information original message hill garrick sent friday july armstrong james farmer daren j subject cornhusker lone star payments importance high section tenaska iv gas transportation agreement lone star requires shipper pay transporter transportation fees deficienty payments initial delivery date december know payments lone star date find contacting lone star rh,0
4413,spam,subject stops porn spam click picture stops spam eliminates porn want database reply email copy paste link browser mail svcs com rmm htm computer technologies n rainbow blvd las vegas nv font p,1
3442,ham,subject hesco gathering company l l c meter dunn mccampbell murdock pass north field kleberg co tx image george pager forwarded george weissman hol aepin pm george weissman pm robert r cotten hol aepin aepin cc robert r cotten hol aepin aepin mary j poorman hol aepin aepin julie l meyers hol aepin aepin edward terry hol aepin aepin mary j poorman hol aepin aepin melissa r graves hol aepin aepin gerald w lofton hol aepin aepin cynthia g hakemack hol aepin aepin subject hesco gathering company l l c meter dunn mccampbell murdock pass north field kleberg co tx bob prior period deal entry entered sitara deal thru evergreen gd june hsc july august beyond meter volume june volume july august george aep th floor pager,0
1594,ham,subject enron hpl actuals sept teco tap enron hpl gas daily ls hpl lsk ic enron,0
2928,ham,subject hpl nom march see attached file hplno xls hplno xls,0
1556,ham,subject intraday eastrans nominations change nomination deliveries continue mmbtu dy redeliveries fuels cotton valley hpl cartwheel agreement carthage mobil beaumont effective deliveries eastrans continue mmbtu dy redeliveries fuels cotton valley hpl cartwheel agreement carthage,0
917,ham,subject hpl nom june see attached file hplo xls hplo xls,0
5167,spam,subject str rndlen extra time word bodyhtml,1
2230,ham,subject enron hpl actuals december teco tap hpl gas daily ls hpl lsk ic enron,0
2125,ham,subject calpine monthly nomination forwarded aimee lannou hou ect ricky archer pm aimee lannou enron com cc subject calpine monthly nomination aimee includes transport december thanks ricky archer fuel supply louisiana suite houston texas direct fax calpine monthly gas nomination doc,0
534,ham,subject meoh upsets methanol plant making spec product rates increased full rates thursday march oxygen available,0
2500,ham,subject meter put deal torch time frame meter clear exception put new deal cleco let know mary forwarded mary poorman na enron pm charlene richmond ect pm mary poorman na enron enron cc subject meter person cleco foursquare kara phone number mary poorman enron pm charlene richmond hou ect ect cc subject meter note pops daren extended torch deal meter october disputing deal please let know clear mary,0
2506,ham,subject valero february gas nominations daren looking meter meter feb currently change tickets attached confirmation spreadsheet valero thanks aimee forwarded aimee lannou hou ect pm alannou enron com carlos j rodriguez enron com cc subject valero february gas nominations amy carlos please find attached valero baseload natural gas nominations designated swing supply quantities february houston texas city refineries well valero supply clearlake methanol plant need reach please call dave phone cell phone pager see attached file hpl nomso xls hpl nomso xls,0
1928,ham,subject coastal ctr meter sit nick understand terminated agreement however feel confiscate production need either pay gas cut deal redeliver like volume another meter given decrease prices september current prompt month would guess want paid know call know responsibility lies far calling explain took delivery gas meter shut please let know anything assist mary,0
2900,ham,subject guadalupe meter diagram daren simplified schematic major interconnects guadalupe pipeline hope helps see attached file guadalupe pipeline ppt guadalupe pipeline ppt,0
4389,spam,subject zdrive gb usb portable storage zdrive gb usb portable storage gb zdriveusb usb interface gb storage capacity mbps media transfer rate mbps transfer speed read write usb plug rotates degrees easy use plug play bus powered pc macintosh compatible small portable design fits pocket gb zdrive high capacity low cost durable usb storage device enables customers carry cds worth mp music two hours vhs quality mpeg digital video megapixel digital camera images store floppy disks worth information users easily carry data wherever go plug storage device computer usb compliant device allowing ample bandwidth multimedia storage applications visit http www computron com deals one stop distributorjebel ali duty free zonedubai uae www computron com latest clearance sale listing contact sales department details please send enquiries dealers emirates net aeor contact via www computron com compaq hewlett packard com dell intel iomega epson aopen creative toshiba apc cisco us robotics microsoft canon intellinet targus viewsonic ibm sony lots complaints suggestions contact customerservice computron com tel prices u dollars ex works fax jebel ali duty free zone www computron com prices availability subject change usa canada u e without notice receive special offers plain text format reply mail request export email considered spam long include contact information remove instructions message intended dealer resellers somehow gotten list error reason would like removed please reply remove subject line message message sent compliance federal legislation commercial e mail h r section paragraph e bill title iii passed th u congress logos trademarks property respective owners products may exactly shown unsubscribe computron follow link click link copy paste address browser,1
411,ham,subject feedback error could one please extend deal meter deal expired thanks aimee forwarded aimee lannou hou ect pm enron north america corp karen lindley enron aimee lannou hou ect ect cc subject feedback error aimee feedback error swing meter deal number january pops mops systems match however checking sitara deal number attached expired sure correct person address please let know fix problem please let know thanks let know need addtional data well karen x,0
3845,spam,subject record sales profits earnings stock price trading leth jylra market mover stock report last pick cwtd exploded gain days feb next hot pick feel undervalued stock ever featured outperform picks year based sales figures incl backlog million incredibly solid numbers low outstanding share total life energy technology holdings inc otcbb leth current price near term target projected high sending urgent investor bulletin revealing undervalued stock otcbb millions subscribers substantial profits immediately sales orders received leth exceed million past year major news released adds multi millions bottom line leth experienced recent spike price volume indicating heavy accumulation shares sign even bigger things come emerging world leader conversion waste materials electrical energy industry high global demand impossible assign value size market mar urgent news update leth announces sale two biosphere process systems procura international limited million option sale additional systems next months solving dual crisis waste energy leth utilizing unique proprietary technology biosphere process system generate revenue disposal wide variety waste products tons per hour makes major impact global waste problem profitable environmentally safe process converts clean green electricity waste materials municipal solid waste agricultural wastes forestry wastes medical wastes industrial wastes sewage sludge shale oil sour natural gas huge market used tires leth profits sale electricity created waste conversion continuous basis generating mega watts per hour electricity sold replenish local national grid mar leth release major product delivery net profit news leth delivered biosphere process systems resulted net profit million equivalent cents per share leth scheduled receive additional million translating additional cents per share balance completed contract next months net profit per share single contract would value stock calculating cents per share total average industry pe examining leth numbers total assets million per share assets cash million cents per share cash shares outstanding million million million shares retired feb additional shares retired million per company press release estimated shares float million completed biosphere process systems operation record backlog sales leth past year additional biosphere process systems ordered upon completion represents backlog exceeding million upcoming sales many contractual agreements include options purchase additional biosphere systems future initial order completed options vary hundreds thousands units would send shockwaves low float emerging industry leader average sale price million per biosphere process system leth blue chip partner fortifying system leth alliance partner tetra tech inc nasdaq ttek leader one largest providers environmental mechanical electrical management consulting services primarily us government annual sales million tetra tech coordinate securing necessary permits installation continuous worldwide monitoring biosphere process system leth tetra tech process obtaining department environmental quality permitting biosphere process state louisiana monumental event leth opens floodgates major project revenues louisiana parallel effect leth stock form huge near term announcement stock set explode earnings boom leth impressive financials sales already pipeline achieve record setting stock price levels support company breakout year added kicker leth historically released batches significant news announcements regarding successfully completed sales contracts early calendar year feel pattern repeating evidenced released big surprises still come companies price level technology exponential sales growth match leth simultaneously containing ingredients major profits global demand solve two crisis areas waste electrical energy reaches unprecedented levels required market mover stock report mmsr information mmsr cautions small micro cap stocks high risk investments investment dollars lost suggest consult professional investment advisor purchasing stock opinions expressed featured company opinions mmsr mmsr recommends use information found initial starting point conducting research due diligence featured company order determine personal opinion company investing mmsr investment advisor financial planning service stock brokerage firm accordance offering investment advice promoting investment strategies mmsr offering securities sale solicitation offer buy sell securities mmsr received twelve thousand dollars unaffiliated third party preparation company profile since received compensation inherent conflict interest statements opinions readers publication cautioned place undue reliance forward looking statements based certain assumptions expectations involving various risks uncertainties could cause results differ materially set forth forward looking statements mb nlz,1
1911,ham,subject potential list november daren list potential deals november brigham oil gas lopez mineral trust meter mcfd phoenix gas pipeline phoenix taylor meter unknown mcfd pressler petroleum pressler stoval meter mcfd superior natural gas walter hamilton meter unknown mcfd numbers included vance nomination let know need additional information thank susan smith x,0
2299,ham,subject hpl meter paris tenaska hpl period meter recorded flow following days days mmbtus deal meter november expired currently volumes booked hpl strangers gas contract logistics needs either deal extended new deal approval write volumes unaccounted gas please print sign return original clem cernosek deal deal ticket customer seller buyer approval write volumes unaccounted gas loss thanks clem,0
2955,ham,subject survive bid week hear lost another employee stacey need someone work suppose free freedom sense staff left giving hard time like need one gotta run almost taxes done people write personal check every quarter taxes would big changes sucks later ken,0
4050,spam,subject hlep erxs elixir times potent viagra increased circulation enlarge girth size inches increased semen sperm production increased testosterone levels obtain giant rock solid powerful erections longer lasting erections increased libido vitality energy vigorous activity best recommended real doctors http www longerthan us index php id money back guarantee,1
4915,spam,subject watch stock going niche remanufacturing industry alert investors traders one unique technological opportunities manufacturing global market stock alert updated est adsero corp adso leader printer cartridge recharger industry recent aquisition teckn laser global inc one north america leaders cartridge remanufacturing industry stations adsero corp forefront growing lucrative market adso stock status last sale wk range investment considerations profitable quarter quarter growth acquired teckn laser global inc sales three years teckn laser named one canadas best domestic us market estimated excess billion global market estimated excess billion company profile adsero corp rapidly expanding company focusing printer cartridge recharger industry specific emphasis laser toner lesser extent ink jet cartridges recharger industry defined printer cartridges many components reused remanufactured recycled marketed back consumers substantially lower prices new cartridge still enerating high margins company aderso corp seeks consolidate well managed profitable companies address highly lucrative recharger segment recharger industry profile total market estimated excess billion globally specific specialization cartridge recharger industry industry currently fragmented large number small players competing segment estimated grow excess us billion oo order compete players need achieve economies scale develop expanded sales channels adsero corp focus consolidating industry become one top dominating global players conclusion adsero corp extremely attractive investment small cap investors addresses growing lucrative niche established multi million dollar revenues profitability helping save environment adsero conscientious remanufacturing program serious player cartridge aftermarket industry adsero corp demonstrated technology also strategic alliances customers record breaking revenues indicate adsero determined become dominant player unique niche market industry e mail sent sole attention identified addressee contents provided information purposes make warranty representation accuracy completeness information assume whatever commitment hereby legally binding obligation arise entered behalf means written instrument signed two duly authorised representatives company involved exclude liability whatsoever direct consequential loss arising use reliance e mail contents please note sent e mail subscribed pennystock e zine cancel mail subscription issues reply please gstock hotmail com c oo pennystock e zine rights reserved,1
486,ham,subject first deliveries cico oil gas co union gas corp see list thought stacey ami would want know forwarded lauri allen hou ect pm mary smith pm lisa hesse hou ect ect cc lauri allen hou ect ect subject first deliveries cico oil gas co union gas corp fyi meters flowing please ensure rate assumptions still applicable forwarded mary smith hou ect pm esther buckley pm molly l carriere hou ect ect clem cernosek hou ect ect donna consemiu hou ect ect robert cook hou ect ect howard b camp hou ect ect lisa hesse hou ect ect nathan l hlavaty hou ect ect wayne e lightfoot hou ect ect james mckay hou ect ect mary smith hou ect ect steve schneider hou ect ect melissa graves hou ect ect michael walters hou ect ect eric wardle hou ect ect jill zivley hou ect ect mary jo johnson hou ect ect rita wynne hou ect ect michael w morris hou ect ect cheryl jones gpgfin enron enron reid hansen gco enron enron darron c giron hou ect ect neal winfree hou ect ect susan smith hou ect ect gary bryan hou ect ect gary hanks hou ect ect donald p reinhardt hou ect ect vance l taylor hou ect ect brenda f herod hou ect ect david baumbach hou ect ect bryan hull hou ect ect brian riley hou ect ect jeffrey austin hou ect ect cynthia hakemack hou ect ect dawn c kenne hou ect ect lisa csikos hou ect ect kristen j hanson hou ect ect heidi withers hou ect ect j r fosdick gco enron enron carlos j rodriguez hou ect ect stephanie gomes hou ect ect pat clynes corp enron enron tom acton corp enron enron robert walker hou ect ect cc subject first deliveries cico oil gas co union gas corp see attached files,0
2990,ham,subject hpl nom april see attached file hplno xls hplno xls,0
1082,ham,subject hey tim may supply shows flow even though cut flow let know want handle situation sorry inconvenience ami,0
5143,spam,subject thank god hes gone come checkout new site used fairly new pics show look like hope u like hoping meet new people want fun take look put addr ess browser using copy pa ste dont want anymore delaney aitken web delirious chronograph actinolite echo mccabe cargo chauncey formica lability diplomat parlance biaxial tight darry dendritic coleridge recital peepy solicitude dionysian elide horsewoman,1
3871,spam,subject last weekend long w ith problem connotative html body phel senorita lo br br wan avoidance na go wee kurt kend br sickroom get via crispin gra h adelia ave cia frighten lis che planar apbr br href http www biz c aff id aa la cocky st ent pacifism ire wee momentum kend br b brbrbrbrbrbr rem ferguson ove www wholesal evolve erxdisco musk unts bizbr font style font size materiel bogging cyclone skeleton tuesday metalliferous ellipsis cowpunch snout bike prudent law brow proportion feeble liken recitative doublet yuck acclamation cavemen bordeaux worn dickens freud ncar expunge berlitz valine vestal cast transition maxima horrify susceptible qualified intermit media br stimulatory berserk pastry valid blackbird bequest exclamation stealthy everhart timothy palladia postmen stunk diagrammatic accomplish blood breadboard farmhouse oodles absenteeism counselor br mesa buff bedpost checkup pigeon acceptant reticulum parliamentarian chautauqua quadripartite salami pasteup olson collocation metalliferous woodward nudge dunn yarn br parboil barton slew balkan alcoa mob aphorism anharmonic remission lilt teasel abstinent blustery match buchanan besotted rochester operatic crop averring cancerous codify captaincy jeopard flashy blanch fruehauf mullion shrewd sore alway southwestern debarring counterman backfill tappet piracy coco becky dockside despond br angela june elk topsy wealth arrogant congolese absorbent koinonia centerpiece secondhand frontiersman northampton crag rudder butadiene beatify divert aristocrat font b body html,1
1512,ham,subject hpl noms forwarded ami chokshi corp enron pm royal b edmondson reliantenergy com ami chokshi enron com cc subject hpl noms see attached file hpl sept xls hpl sept xls,0
5025,spam,subject click improve wellbeing today one stop prescription shop pleasant things beat people benson free ravages intelligence say nothing silent,1
4111,spam,subject uqfcavegwo team ready poohbear packmatrix jxiac largest selection line medications v ico din simple secure discreet shop best quii service aval iable bsite p r http f info netshingle com abc cold one morning working math problems chalkboard donnie copied problems painstaking neatness filled answers first row pleased progress left children mary anne went art materials returned donnie tears missed third problem upon arreval lax legs grasp true impact jetlag flight rendered resources around gravitation x even eyeballs weighted medium sized limo hauls tired olds chateau marmont hotel sunset boulevard driver takes cue give run everyone died joint belushi backwards sweep uchinoyul teppi mankansy zanzonsh,1
3789,spam,subject,1
1037,ham,subject fuel need discuss concern would know hpl retaining compressor zone make sure recoup fuel cost also could allocated fuel cause contract imbalance think pipeline operations handle scheduling third party fuel retainage retain fuel ena transports need come plan nominate marketing operations houston pipeline currently process place enron north america corp brenda f herod pm lisa csikos hou ect ect daren j farmer hou ect ect mary smith hou ect ect rita wynne hou ect ect steve venturatos hou ect ect pat clynes corp enron enron michael eiben hou ect ect cc edward gottlob hou ect ect subject fuel answer systems processes handle please let know asap thanks edward gottlob bherod enron com cc subject fuel brenda know fuel big risk one things trying get shipper pay fuel would mean would purchase transport possibly sell gas fuel percentage part price downstream systems scheduling etc handle,0
2728,ham,subject exxon company usa global sitara please prepare send termination letter tomorrow march referenced deal houston pipe line company renegotiated price interest buying gas evergreen basis understanding need notify within days end delivery period need additional information questions please contact thanks emv,0
5135,spam,subject like cock huge katya getting dirty playing favorite toy huge pecker inside remove email,1
1382,ham,subject enron hpl actuals august teco tap enron hpl iferc ls hpl lsk ic enron,0
4379,spam,subject value meds affordable prices new overnight delivery policy pay less rx meds site lists medications need pain relief viagra men health brand name medications possible lowest prices think darvon could effective pain pain caused cheating boyfriend suggested get new boyfriend darvon online new boy friend currently available might update inventory later assume aminoglycoside offers additional coverage combination arm perform well better broader spectrum lactam monotherapy former design detect advantage combination latter found advantage monotherapy believe root whole rakkausepiikkaal presidenttikin sotilasyksiknpilkattujen,1
4780,spam,subject make computer like new remove spyware home computers infected spyware computer one spyware monitor personal info chat logs passwords emails ssn dramatically slow computer crashes flood aggressive pop ups commercials hide pc un revealed anti virus firewall programs sometimes even result credit card fraud identity theft click get spy control scan computer free,1
5089,spam,subject horny babes want get laid redactor quite byword circumlocution cutesy syntax pernicious swath try swamp squad basis amateur auctioneer nitrite nigger poultice shelley thousandfold potboil warrior curran historic perimeter nothanks,1
4809,spam,subject goldeditor resource opportunities profiles elgin resources elr tsx www goldeditor com lawrence roulston editor resource opportunities newsletter one editors follow geologist find copy conservative respect researched opinion recent profile elgin resources elr tsx platinum company important us read know followed aquarius platinum earlier aquarius highly successful company london stock exchange thank lawrence allowing us share knowledge geology platinum subscribers lawrence roulstons resource opportunities discovering value natural resource stocks elgin resources elr tsx extracted march issue elgin process merging jonpol create company substantial platinum interests near term production potential combined company excess million ounces platinum group metals credit measured indicated resource category importantly main deposits initially held new company presently headed toward early development elgins projects eastern limb bushveld complex south africa bushveld worlds important source platinum producing two thirds world supply precious metal elgin deposits grades attributes comparable nearby profitable operating mines added benefit located shallow depth plans begin mining one deposits open pit taking advantage nearby infrastructure elgin develop mines quickly modest capital costs read entire article click happy reading live long prosper gold editor gold editor provides remuneration corporate communications investor relations services mentioned client information contained email based existing disclosure documents publicly available information encouraged seek independent verification information important decisions neither gold editor mentioned client offering securities advising soliciting purchase sale securities www goldeditor com removed distribution list click box gold editor po box bentall centre vancouver bc v x la canada,1
4002,spam,subject barely age ready company click removed,1
3536,ham,subject fw hpl imbalance payback transport agreement hpl physical payback think best way would imbalance transfered agreement schedule payback directly us guess need work aep people talked kim lastraps guys follow let know decided thanks bob original message baumbach david sent monday october pm farmer daren j olsen michael cc hall bob subject fw hpl imbalance payback original message laallen aep com mailto laallen aep com sent monday october pm dbaumba enron com subject hpl imbalance payback sorry guessed wrong e mail forwarded lauri allen hol aepin pm brian hull enron com dave bombeck enron com cc rita wynne enron com subject hpl imbalance payback brian relates imbalance due enron pre june aep hpl negotiating enron behalf clear historical imbalances lobo wants pay gas back wednesday guys take transport hpl market fee course outright sell hpl taking receipt king ranch realize wednesday may short notice party determining date resolution problem getting guys hold need let know want proceed thanks forwarded lauri allen hol aepin pm laallen aep com smaki aep com susan braden exxonmobil com cc garza israel subject hpl imbalance payback confirmed agreed hpl laurie allen exxon susan braden allow lobo pipeline payback hpl thompsonville imbalance hpl king ranch imbalance date dkthm would like schedule gas day wednesday october please respond email agree date send nomination tomorrow morning party agreed email sean could please forward daxa bhavsar regards robert j perez jr lobo pipeline company l p e transportation exchange etn mailto roberto j perez jr usa conoco com,0
1194,ham,subject name change merger listing preliminary spreadsheet july definitely another listing distributed later friday reason unusual number notices issued working diligently get documents lined updates records gcp counterparty name changes legal name field updated monday afternoon erms shortnames changed tuesday afternoon,0
1138,ham,subject tejas nomination change effective reason e mail got sorry makes late anything bev forwarded beverly beaty hou ect enron capital trade resources corp cynthia cantrell cc subject tejas nomination change effective attached revision haynes ctp effective please advise need additional information thanks cynthia cantrell enronhaynes xls,0
3747,spam,subject ok new offshore pharmacy single medical question asked guaranteed free valium xanaxm soma zyban super vlagara etc lowest cost anywhere world bit encrypted site means maximum confidentiality tracing executives doctor business people using site years proud present see today communication privileged contains confidential information intended person addressed unauthorized disclosure copying distribution communication taking action contents strictly prohibited received message error please notify us immediately remove list interest regards products http www nepzzz com mo p byebye html jgetsl sy wsliubj q wixwiruss apbt jiqxutq wcnbd exfi mdwyemd tkai,1
4441,spam,subject reduce monthly payments application pre approved monday november lst mrtg process set rates starting fixed http www creditorssuck biz green look foward hearing jeanette chang,1
3427,ham,subject entex may howard please respond daren question howard talked thought going make change effective even add meters deals ena transport contract unit sell gas entex original message farmer daren j sent monday august schumack sherlyn olsen michael cc jacobs charles subject entex may meters deals entire year need add last month deal original message schumack sherlyn sent monday august farmer daren j olsen michael cc jacobs charles subject fw entex may daren mike add meters deals original message hbcamp aep com enron mailto imceanotes hbcamp aep ecom enron enron com sent thursday august pm schumack sherlyn cc hbcamp aep com ttnguyen aep com ccernosek aep com subject entex may sherlyn pops meters need stay non allocatable need allocated unit gas pipeline need daren michael enron following add meters unit pipeline sitara deals run pops report meters use allocation properly allocate meters unit pipeline done let know zero pops meters hc,0
17,ham,subject lyondell citgo latest understanding buyback place new deal day begins currently buyback provision ken howard b camp pm gary w lamphier hou ect ect cc kenneth seaman hou ect ect kristen j hanson hou ect ect tina valadez hou ect ect howard b camp hou ect ect subject lyondell citgo gary notified possibility buyback effective lyondell citgo could please inform via cc mail status buyback reviewed hc,0
3354,ham,subject sos aep missing deals thanks daren trade ena aep hplc aep tess daren j farmer enron com imceanotes tnray aep ecom enron enron com cc subject sos aep missing deals pm one day trade aep may bought may transacted kelly stevens central desk original message tnray aep com enron sent monday june farmer daren j subject sos aep missing deals importance high daren per conversation ryan mcgrath aep ohio genaro mendoza enron trying settle gas sales netout per ryan missing sales deals sales aep hpl ena waha hub stated per understanding genaro reflecting ena info provided missing deals follows waha hub waha hub waha hub checked julie meyers see e mail suggested contact help one reflect sales aep unify thanks tess forwarded tessie n ray aepin julie l meyers tessie n ray aepin aepin cc pm subject aep missing deals document link tessie n ray would ask daren farmer enron julie tessie n ray pm julie l meyers hol aepin aepin cc genaro mendoza enron com charlene l richmond hol aepin aepin subject aep missing deals per conversation ryan mcgrath aep ohio genaro mendoza enron trying settle gas sales netout per ryan missing sales deals sales aep hpl ena waha hub stated per understanding genaro reflecting ena info provided missing deals follows waha hub waha hub waha hub help one reflect sales aep unify thanks tess,0
4193,spam,subject comes rx check inventory list find allegra brufen retard carisoprodol diazepam lipitor xanax amazed price well getting darvon one rx become pa pa could another method could try http vao throughput pil us f process losing weight terrifying work really awards people lost extra fat short time seeing boy back turned seized long iron bar used operate telescope struck rob fiercely worn garment protection skull would crushed blowat bar rebounded force sent murderous frenchman sprawling upon roof rob turned around laughed original message erich richardson mailto bhiukvg yph com gregg kerk renaldo testen cory nestel sent thursday november pm subject comes rx types infections addressed included studies severe infections acquired hospital pneumonia acquired intensive care units suggest infections caused pathogen arrimador cujara celti berodespancijarberiberi,1
